Finding Title,Finding Description & Remediation,status,First Seen,severity,confidence,triage_state,triaged_at,triage_comment,state_updated_at,repository,location
java.lang.security.audit.active-debug-code-getstacktrace.active-debug-code-getstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897618Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/new-vul.java', 'line': 10, 'column': 9, 'end_line': 10, 'end_column': 35}"
java.lang.security.audit.active-debug-code-getstacktrace.active-debug-code-getstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897614Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/new-vul.java', 'line': 19, 'column': 9, 'end_line': 19, 'end_column': 35}"
java.lang.security.audit.active-debug-code-getstacktrace.active-debug-code-getstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897610Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/new-vul.java', 'line': 28, 'column': 9, 'end_line': 28, 'end_column': 35}"
java.lang.security.audit.active-debug-code-getstacktrace.active-debug-code-getstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897606Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/new-vul.java', 'line': 33, 'column': 9, 'end_line': 33, 'end_column': 95}"
java.lang.security.audit.active-debug-code-getstacktrace.active-debug-code-getstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897602Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/new-vul.java', 'line': 35, 'column': 9, 'end_line': 35, 'end_column': 99}"
java.lang.security.audit.active-debug-code-getstacktrace.active-debug-code-getstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897598Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/new-vul.java', 'line': 41, 'column': 13, 'end_line': 41, 'end_column': 36}"
java.lang.security.audit.active-debug-code-getstacktrace.active-debug-code-getstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897595Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/new-vul.java', 'line': 47, 'column': 9, 'end_line': 47, 'end_column': 95}"
java.lang.security.audit.active-debug-code-getstacktrace.active-debug-code-getstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897591Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/new-vul.java', 'line': 49, 'column': 9, 'end_line': 49, 'end_column': 99}"
java.lang.security.audit.active-debug-code-getstacktrace.active-debug-code-getstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897587Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/very-new-vul.java', 'line': 10, 'column': 9, 'end_line': 10, 'end_column': 35}"
java.lang.security.audit.active-debug-code-getstacktrace.active-debug-code-getstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897584Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/very-new-vul.java', 'line': 19, 'column': 9, 'end_line': 19, 'end_column': 35}"
java.lang.security.audit.active-debug-code-getstacktrace.active-debug-code-getstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897580Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/very-new-vul.java', 'line': 28, 'column': 9, 'end_line': 28, 'end_column': 35}"
java.lang.security.audit.active-debug-code-getstacktrace.active-debug-code-getstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897576Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/very-new-vul.java', 'line': 33, 'column': 9, 'end_line': 33, 'end_column': 95}"
java.lang.security.audit.active-debug-code-getstacktrace.active-debug-code-getstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897572Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/very-new-vul.java', 'line': 35, 'column': 9, 'end_line': 35, 'end_column': 99}"
java.lang.security.audit.active-debug-code-getstacktrace.active-debug-code-getstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897569Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/very-new-vul.java', 'line': 41, 'column': 13, 'end_line': 41, 'end_column': 36}"
java.lang.security.audit.active-debug-code-getstacktrace.active-debug-code-getstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897565Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/very-new-vul.java', 'line': 47, 'column': 13, 'end_line': 47, 'end_column': 36}"
java.lang.security.audit.active-debug-code-getstacktrace.active-debug-code-getstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897561Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/very-new-vul.java', 'line': 54, 'column': 13, 'end_line': 54, 'end_column': 36}"
java.lang.security.audit.active-debug-code-getstacktrace.active-debug-code-getstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897557Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/very-new-vul.java', 'line': 61, 'column': 13, 'end_line': 61, 'end_column': 36}"
java.lang.security.audit.active-debug-code-getstacktrace.active-debug-code-getstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897553Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/vuln.java', 'line': 10, 'column': 9, 'end_line': 10, 'end_column': 35}"
java.lang.security.audit.active-debug-code-getstacktrace.active-debug-code-getstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897549Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/vuln.java', 'line': 20, 'column': 9, 'end_line': 20, 'end_column': 35}"
java.lang.security.audit.active-debug-code-getstacktrace.active-debug-code-getstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897545Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/vuln.java', 'line': 30, 'column': 9, 'end_line': 30, 'end_column': 37}"
java.lang.security.audit.active-debug-code-getstacktrace.active-debug-code-getstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897542Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/vuln.java', 'line': 40, 'column': 9, 'end_line': 40, 'end_column': 38}"
java.lang.security.audit.active-debug-code-getstacktrace.active-debug-code-getstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897538Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/vuln.java', 'line': 50, 'column': 9, 'end_line': 50, 'end_column': 38}"
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897534Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'src/main/java/com/scalesec/vulnado/Comment.java', 'line': 55, 'column': 7, 'end_line': 55, 'end_column': 26}"
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897530Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'src/main/java/com/scalesec/vulnado/Comment.java', 'line': 70, 'column': 7, 'end_line': 70, 'end_column': 26}"
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897526Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'src/main/java/com/scalesec/vulnado/Cowsay.java', 'line': 24, 'column': 7, 'end_line': 24, 'end_column': 26}"
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897523Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'src/main/java/com/scalesec/vulnado/Postgres.java', 'line': 25, 'column': 13, 'end_line': 25, 'end_column': 32}"
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897519Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'src/main/java/com/scalesec/vulnado/Postgres.java', 'line': 100, 'column': 10, 'end_line': 100, 'end_column': 29}"
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897515Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'src/main/java/com/scalesec/vulnado/Postgres.java', 'line': 114, 'column': 13, 'end_line': 114, 'end_column': 32}"
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897512Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'src/main/java/com/scalesec/vulnado/User.java', 'line': 34, 'column': 7, 'end_line': 34, 'end_column': 26}"
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,Possible active debug code detected. Deploying an application with debug code can create unintended entry points or expose sensitive information.,open,2024-05-22T10:36:17.897508Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'src/main/java/com/scalesec/vulnado/User.java', 'line': 58, 'column': 7, 'end_line': 58, 'end_column': 26}"
java.lang.security.audit.cookie-missing-secure-flag.cookie-missing-secure-flag,A cookie was detected without setting the 'secure' flag. The 'secure' flag for cookies prevents the client from transmitting the cookie over insecure channels such as HTTP. Set the 'secure' flag by calling 'cookie.setSecure(true);',open,2024-05-22T10:36:17.897505Z,medium,low,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/cookie-secure-flag.java', 'line': 23, 'column': 9, 'end_line': 23, 'end_column': 33}"
java.lang.security.audit.crypto.use-of-md5.use-of-md5,Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature. Use HMAC instead.,open,2024-05-22T10:36:17.897501Z,medium,high,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'src/main/java/com/scalesec/vulnado/Postgres.java', 'line': 67, 'column': 58, 'end_line': 67, 'end_column': 63}"
java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,open,2024-05-22T10:36:17.897497Z,medium,low,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'src/main/java/com/scalesec/vulnado/User.java', 'line': 49, 'column': 22, 'end_line': 49, 'end_column': 46}"
java.servlets.security.audit.cookie-secure-flag-false.cookie-secure-flag-false,A cookie was detected without setting the 'secure' flag. The 'secure' flag for cookies prevents the client from transmitting the cookie over insecure channels such as HTTP. Set the 'secure' flag by calling 'cookie.setSecure(true);',open,2024-05-22T10:36:17.897493Z,medium,high,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/cookie-secure-flag.java', 'line': 23, 'column': 9, 'end_line': 23, 'end_column': 33}"
java.spring.security.unrestricted-request-mapping.unrestricted-request-mapping,"Detected a method annotated with 'RequestMapping' that does not specify the HTTP method. CSRF protections are not enabled for GET, HEAD, TRACE, or OPTIONS, and by default all HTTP methods are allowed when the HTTP method is not explicitly specified. This means that a method that performs state changes could be vulnerable to CSRF attacks. To mitigate, add the 'method' field and specify the HTTP method (such as 'RequestMethod.POST').",open,2024-05-22T10:36:17.897490Z,medium,low,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'src/main/java/com/scalesec/vulnado/CowController.java', 'line': 11, 'column': 6, 'end_line': 11, 'end_column': 20}"
java.spring.security.unrestricted-request-mapping.unrestricted-request-mapping,"Detected a method annotated with 'RequestMapping' that does not specify the HTTP method. CSRF protections are not enabled for GET, HEAD, TRACE, or OPTIONS, and by default all HTTP methods are allowed when the HTTP method is not explicitly specified. This means that a method that performs state changes could be vulnerable to CSRF attacks. To mitigate, add the 'method' field and specify the HTTP method (such as 'RequestMethod.POST').",open,2024-05-22T10:36:17.897486Z,medium,low,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'src/main/java/com/scalesec/vulnado/LinksController.java', 'line': 15, 'column': 4, 'end_line': 15, 'end_column': 18}"
java.spring.security.unrestricted-request-mapping.unrestricted-request-mapping,"Detected a method annotated with 'RequestMapping' that does not specify the HTTP method. CSRF protections are not enabled for GET, HEAD, TRACE, or OPTIONS, and by default all HTTP methods are allowed when the HTTP method is not explicitly specified. This means that a method that performs state changes could be vulnerable to CSRF attacks. To mitigate, add the 'method' field and specify the HTTP method (such as 'RequestMethod.POST').",open,2024-05-22T10:36:17.897482Z,medium,low,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'src/main/java/com/scalesec/vulnado/LinksController.java', 'line': 19, 'column': 4, 'end_line': 19, 'end_column': 18}"
javascript.express.security.audit.xss.mustache.explicit-unescape.template-explicit-unescape,"Detected an explicit unescape in a Mustache template, using triple braces '{{{...}}}' or ampersand '&'. If external data can reach these locations, your application is exposed to a cross-site scripting (XSS) vulnerability. If you must do this, ensure no external data can reach this location.",open,2024-05-22T10:36:17.897478Z,medium,low,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'client/index.html', 'line': 73, 'column': 36, 'end_line': 73, 'end_column': 46}"
swift.commoncrypto.hardcoded-salt.hardcoded-salt,"Cryptographic operations were identified that leverage a hardcoded salt/nonce. A salt does not need to remain secret, but should be random, generated from cryptographically secure sources of entropy, such as an CSPRNG. On iOS/macOS platforms, secure random data can be obtained via the `SecCopyRandomBytes` API available from RandomizationServices.",open,2024-05-22T10:36:17.897474Z,medium,high,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/hardcoded_secrets.swift', 'line': 60, 'column': 8, 'end_line': 60, 'end_column': 16}"
swift.commoncrypto.hardcoded-salt.hardcoded-salt,"Cryptographic operations were identified that leverage a hardcoded salt/nonce. A salt does not need to remain secret, but should be random, generated from cryptographically secure sources of entropy, such as an CSPRNG. On iOS/macOS platforms, secure random data can be obtained via the `SecCopyRandomBytes` API available from RandomizationServices.",open,2024-05-22T10:36:17.897470Z,medium,high,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/hardcoded_secrets.swift', 'line': 74, 'column': 12, 'end_line': 74, 'end_column': 17}"
swift.commoncrypto.hardcoded-symmetric-key.hardcoded-symmetric-key,"A hard-coded cryptographic key was detected. An attacker that obtains this key via reverse engineering or access to source code will be able to re-use this key to encrypt, decrypt, and/or sign data at will. Cryptographic keys should be unique, and randomly generated per user, per client.",open,2024-05-22T10:36:17.897466Z,medium,high,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/hardcoded_secrets.swift', 'line': 21, 'column': 5, 'end_line': 21, 'end_column': 10}"
swift.commoncrypto.hardcoded-symmetric-key.hardcoded-symmetric-key,"A hard-coded cryptographic key was detected. An attacker that obtains this key via reverse engineering or access to source code will be able to re-use this key to encrypt, decrypt, and/or sign data at will. Cryptographic keys should be unique, and randomly generated per user, per client.",open,2024-05-22T10:36:17.897462Z,medium,high,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/hardcoded_secrets.swift', 'line': 57, 'column': 34, 'end_line': 57, 'end_column': 41}"
swift.commoncrypto.insecure-crypto-aes-keysize.insecure-crypto-aes-keysize,AES symmetric cryptographic operations were identified using a key size of 128bit which is less than the industry standard recommendation of 256bit.,open,2024-05-22T10:36:17.897458Z,medium,high,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/hardcoded_secrets.swift', 'line': 22, 'column': 5, 'end_line': 22, 'end_column': 14}"
swift.commoncrypto.insecure-crypto-aes-keysize.insecure-crypto-aes-keysize,AES symmetric cryptographic operations were identified using a key size of 128bit which is less than the industry standard recommendation of 256bit.,open,2024-05-22T10:36:17.897454Z,medium,high,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/hardcoded_secrets.swift', 'line': 40, 'column': 21, 'end_line': 40, 'end_column': 30}"
swift.commoncrypto.insecure-crypto-cbc-mode.insecure-crypto-cbc-mode,"Symmetric cryptographic operations were identified that use Cipher Block Chaining (CBC) mode. AES in CBC mode provides unauthenticated cryptographic encryption. CBC is also malleable, meaning that an attacker can influence the decrypted plaintext by modifying bits of the ciphertext (bit flipping attacks). Consider using an authenticated encryption mechanism, such as AES-GCM or ChaChaPoly. If CBC mode is **required**, consider augmenting the encryption with authentication by signing the ciphertexts with a Message Authentication Code (e.g. HMAC).",open,2024-05-22T10:36:17.897450Z,medium,high,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/hardcoded_secrets.swift', 'line': 16, 'column': 1, 'end_line': 16, 'end_column': 8}"
swift.commoncrypto.insecure-crypto-cbc-mode.insecure-crypto-cbc-mode,"Symmetric cryptographic operations were identified that use Cipher Block Chaining (CBC) mode. AES in CBC mode provides unauthenticated cryptographic encryption. CBC is also malleable, meaning that an attacker can influence the decrypted plaintext by modifying bits of the ciphertext (bit flipping attacks). Consider using an authenticated encryption mechanism, such as AES-GCM or ChaChaPoly. If CBC mode is **required**, consider augmenting the encryption with authentication by signing the ciphertexts with a Message Authentication Code (e.g. HMAC).",open,2024-05-22T10:36:17.897446Z,medium,high,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'vulns/hardcoded_secrets.swift', 'line': 34, 'column': 17, 'end_line': 34, 'end_column': 24}"
terraform.aws.security.aws-subnet-has-public-ip-address.aws-subnet-has-public-ip-address,"Resources in the AWS subnet are assigned a public IP address. Resources should not be exposed on the public internet, but should have access limited to consumers required for the function of your application. Set `map_public_ip_on_launch` to false so that resources are not publicly-accessible.",open,2024-05-22T10:36:17.897442Z,medium,medium,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'reverse_shell/main.tf', 'line': 33, 'column': 1, 'end_line': 41, 'end_column': 2}"
yaml.docker-compose.security.no-new-privileges.no-new-privileges,Service 'db' allows for privilege escalation via setuid or setgid binaries. Add 'no-new-privileges:true' in 'security_opt' to prevent this.,open,2024-05-22T10:36:17.897437Z,medium,low,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'docker-compose.yml', 'line': 23, 'column': 3, 'end_line': 23, 'end_column': 5}"
yaml.docker-compose.security.writable-filesystem-service.writable-filesystem-service,"Service 'db' is running with a writable root filesystem. This may allow malicious applications to download and run additional payloads, or modify container files. If an application inside a container has to save something temporarily consider using a tmpfs. Add 'read_only: true' to this service to prevent this.",open,2024-05-22T10:36:17.897426Z,medium,low,untriaged,,,,"{'name': 'local_scan/vulnado', 'url': 'https://github.com/nnayar-r2c/vulnado'}","{'file_path': 'docker-compose.yml', 'line': 23, 'column': 3, 'end_line': 23, 'end_column': 5}"
